,Rate - Valid from,Rate - Valid to,Origin Port (name),Origin Port (code),Destination Port (name),Destination Port (code),Customer,Carrier,Contract Number,Commodity,THC USED,"BAS, Currency","BAS, 20DC","BAS, 40DC","BAS, 40HC","CFD, Currency","CFD, 20DC","CFD, 40DC","CFD, 40HC","CFO, Currency","CFO, 20DC","CFO, 40DC","CFO, 40HC","DHC, Currency","DHC, 20DC","DHC, 40DC","DHC, 40HC","ERS, Currency","ERS, 20DC","ERS, 40DC","ERS, 40HC","EXP, Currency","EXP, 20DC","EXP, 40DC","EXP, 40HC","IMP, Currency","IMP, 20DC","IMP, 40DC","IMP, 40HC","LSS, Currency","LSS, 20DC","LSS, 40DC","LSS, 40HC","OHC, Currency","OHC, 20DC","OHC, 40DC","OHC, 40HC","PSS, Currency","PSS, 20DC","PSS, 40DC","PSS, 40HC","RHI, Currency","RHI, 20DC","RHI, 40DC","RHI, 40HC","EBS, Currency","EBS, 20DC","EBS, 40DC","EBS, 40HC","PAE, Currency","PAE, 20DC","PAE, 40DC","PAE, 40HC","SBF, Currency","SBF, 20DC","SBF, 40DC","SBF, 40HC"
67,"Benoa, Indonesia","Cochin, India","Benoa, Indonesia",IDBOA,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1065,1638,1638,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,IDR,120750,220500,220500,USD,100,200,200
68,"Benoa, Indonesia","Colombo, Sri Lanka","Benoa, Indonesia",IDBOA,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,1065,1638,1638,USD,,,,USD,,,,USD,,,,USD,,,,IDR,50000,50000,50000,USD,,,,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,IDR,120750,220500,220500,,,,
69,"Benoa, Indonesia","Ennore Chennai, India","Benoa, Indonesia",IDBOA,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1025,1638,1638,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,IDR,120750,220500,220500,,,,
70,"Benoa, Indonesia","Haldia Port, India","Benoa, Indonesia",IDBOA,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1650,2558,2558,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,IDR,120750,220500,220500,,,,
71,"Benoa, Indonesia","Kolkata, India","Benoa, Indonesia",IDBOA,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1650,2558,2558,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,IDR,120750,220500,220500,,,,
72,"Benoa, Indonesia","Krishnapatnam, India","Benoa, Indonesia",IDBOA,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1075,1738,1738,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,IDR,120750,220500,220500,,,,
73,"Benoa, Indonesia","Male, Maldives","Benoa, Indonesia",IDBOA,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1915,3338,3338,USD,,,,USD,,,,,,,,USD,,,,IDR,50000,50000,50000,USD,100,200,200,,,,,USD,95,145,145,USD,,,,USD,125,250,250,USD,,,,IDR,120750,220500,220500,,,,
74,"Benoa, Indonesia","Mangalore, India","Benoa, Indonesia",IDBOA,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1190,1863,1863,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,IDR,120750,220500,220500,,,,
75,"Benoa, Indonesia","Marmagao, India","Benoa, Indonesia",IDBOA,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1398,2178,2178,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,IDR,120750,220500,220500,,,,
76,"Benoa, Indonesia","Tuticorin, India","Benoa, Indonesia",IDBOA,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1065,1638,1638,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,IDR,120750,220500,220500,,,,
77,"Benoa, Indonesia","Visakhapatnam, India","Benoa, Indonesia",IDBOA,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1025,1638,1638,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,IDR,120750,220500,220500,,,,
78,"Bintulu, Malaysia","Cochin, India","Bintulu, Malaysia",MYBTU,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,600,900,900,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,350,520,520,USD,,,,,,,,USD,,,,,,,,,,,
79,"Bintulu, Malaysia","Colombo, Sri Lanka","Bintulu, Malaysia",MYBTU,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,600,900,900,USD,,,,USD,,,,USD,,,,USD,,,,MYR,20,20,20,USD,,,,,,,,MYR,350,520,520,USD,,,,,,,,USD,,,,,,,,,,,
80,"Bintulu, Malaysia","Ennore Chennai, India","Bintulu, Malaysia",MYBTU,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,460,820,820,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,350,520,520,USD,,,,,,,,USD,,,,,,,,,,,
81,"Bintulu, Malaysia","Haldia Port, India","Bintulu, Malaysia",MYBTU,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1185,1845,1845,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,350,520,520,USD,,,,,,,,USD,,,,,,,,,,,
82,"Bintulu, Malaysia","Kolkata, India","Bintulu, Malaysia",MYBTU,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1185,1845,1845,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,350,520,520,USD,,,,,,,,USD,,,,,,,,,,,
83,"Bintulu, Malaysia","Krishnapatnam, India","Bintulu, Malaysia",MYBTU,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,510,920,920,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,350,520,520,USD,,,,,,,,USD,,,,,,,,,,,
84,"Bintulu, Malaysia","Male, Maldives","Bintulu, Malaysia",MYBTU,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1450,2600,2600,USD,,,,USD,,,,,,,,USD,,,,MYR,20,20,20,USD,100,200,200,,,,,MYR,350,520,520,USD,,,,USD,125,250,250,USD,,,,,,,,,,,
85,"Bintulu, Malaysia","Mangalore, India","Bintulu, Malaysia",MYBTU,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,725,1125,1125,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,350,520,520,USD,,,,,,,,USD,,,,,,,,,,,
86,"Bintulu, Malaysia","Marmagao, India","Bintulu, Malaysia",MYBTU,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,933,1440,1440,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,350,520,520,USD,,,,,,,,USD,,,,,,,,,,,
87,"Bintulu, Malaysia","Tuticorin, India","Bintulu, Malaysia",MYBTU,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,600,900,900,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,350,520,520,USD,,,,,,,,USD,,,,,,,,,,,
88,"Bintulu, Malaysia","Visakhapatnam, India","Bintulu, Malaysia",MYBTU,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,460,920,920,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,350,520,520,USD,,,,,,,,USD,,,,,,,,,,,
89,"Bitung, Indonesia","Cochin, India","Bitung, Indonesia",IDBIT,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1260,1800,1800,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
90,"Bitung, Indonesia","Colombo, Sri Lanka","Bitung, Indonesia",IDBIT,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,1260,1800,1800,USD,,,,USD,,,,USD,,,,USD,,,,IDR,50000,50000,50000,USD,,,,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
91,"Bitung, Indonesia","Ennore Chennai, India","Bitung, Indonesia",IDBIT,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1220,1800,1800,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
92,"Bitung, Indonesia","Haldia Port, India","Bitung, Indonesia",IDBIT,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1845,2720,2720,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
93,"Bitung, Indonesia","Kolkata, India","Bitung, Indonesia",IDBIT,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1845,2720,2720,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
94,"Bitung, Indonesia","Krishnapatnam, India","Bitung, Indonesia",IDBIT,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1270,1900,1900,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
95,"Bitung, Indonesia","Male, Maldives","Bitung, Indonesia",IDBIT,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,2110,3500,3500,USD,,,,USD,,,,,,,,USD,,,,IDR,50000,50000,50000,USD,100,200,200,,,,,,,,,USD,,,,USD,125,250,250,USD,,,,,,,,,,,
96,"Bitung, Indonesia","Mangalore, India","Bitung, Indonesia",IDBIT,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1385,2025,2025,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
97,"Bitung, Indonesia","Marmagao, India","Bitung, Indonesia",IDBIT,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1593,2340,2340,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
98,"Bitung, Indonesia","Tuticorin, India","Bitung, Indonesia",IDBIT,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1260,1800,1800,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
99,"Bitung, Indonesia","Visakhapatnam, India","Bitung, Indonesia",IDBIT,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1220,1800,1800,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
100,"Busan, Korea","Cochin, India","Busan, Korea",KRPUS,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,650,850,850,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,KRW,10000,10000,10000,INR,1600,2600,2600,,,,,KRW,130000,178000,178000,USD,,,,,,,,USD,,,,,,,,,,,
101,"Busan, Korea","Colombo, Sri Lanka","Busan, Korea",KRPUS,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,650,850,850,USD,,,,USD,,,,USD,,,,USD,,,,KRW,10000,10000,10000,USD,,,,,,,,KRW,130000,178000,178000,USD,,,,,,,,USD,,,,,,,,,,,
102,"Busan, Korea","Ennore Chennai, India","Busan, Korea",KRPUS,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,325,350,350,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,KRW,10000,10000,10000,INR,1600,2600,2600,,,,,KRW,130000,178000,178000,USD,,,,,,,,USD,,,,,,,,,,,
103,"Busan, Korea","Haldia Port, India","Busan, Korea",KRPUS,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,850,1300,1300,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,KRW,10000,10000,10000,INR,1600,2600,2600,,,,,KRW,130000,178000,178000,USD,,,,,,,,USD,,,,,,,,,,,
104,"Busan, Korea","Kolkata, India","Busan, Korea",KRPUS,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,850,1300,1300,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,KRW,10000,10000,10000,INR,1600,2600,2600,,,,,KRW,130000,178000,178000,USD,,,,,,,,USD,,,,,,,,,,,
105,"Busan, Korea","Krishnapatnam, India","Busan, Korea",KRPUS,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,375,450,450,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,KRW,10000,10000,10000,INR,1600,2600,2600,,,,,KRW,130000,178000,178000,USD,,,,,,,,USD,,,,,,,,,,,
106,"Busan, Korea","Male, Maldives","Busan, Korea",KRPUS,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1500,2550,2550,USD,,,,USD,,,,,,,,USD,,,,KRW,10000,10000,10000,USD,100,200,200,,,,,KRW,130000,178000,178000,USD,,,,USD,125,250,250,USD,,,,,,,,,,,
107,"Busan, Korea","Mangalore, India","Busan, Korea",KRPUS,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,775,1075,1075,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,KRW,10000,10000,10000,INR,1600,2600,2600,,,,,KRW,130000,178000,178000,USD,,,,,,,,USD,,,,,,,,,,,
108,"Busan, Korea","Marmagao, India","Busan, Korea",KRPUS,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,983,1390,1390,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,KRW,10000,10000,10000,INR,1600,2600,2600,,,,,KRW,130000,178000,178000,USD,,,,,,,,USD,,,,,,,,,,,
109,"Busan, Korea","Tuticorin, India","Busan, Korea",KRPUS,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,650,850,850,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,KRW,10000,10000,10000,INR,1600,2600,2600,,,,,KRW,130000,178000,178000,USD,,,,,,,,USD,,,,,,,,,,,
110,"Busan, Korea","Visakhapatnam, India","Busan, Korea",KRPUS,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,325,350,350,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,KRW,10000,10000,10000,INR,1600,2600,2600,,,,,KRW,130000,178000,178000,USD,,,,,,,,USD,,,,,,,,,,,
111,"Cagayan de Oro, Philippines","Cochin, India","Cagayan de Oro, Philippines",PHCGY,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1100,1150,1150,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
112,"Cagayan de Oro, Philippines","Colombo, Sri Lanka","Cagayan de Oro, Philippines",PHCGY,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,1100,1150,1150,USD,,,,USD,,,,USD,,,,USD,,,,USD,4,4,4,USD,,,,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
113,"Cagayan de Oro, Philippines","Ennore Chennai, India","Cagayan de Oro, Philippines",PHCGY,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,960,1070,1070,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
114,"Cagayan de Oro, Philippines","Haldia Port, India","Cagayan de Oro, Philippines",PHCGY,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1685,2095,2095,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
115,"Cagayan de Oro, Philippines","Kolkata, India","Cagayan de Oro, Philippines",PHCGY,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1685,2095,2095,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
116,"Cagayan de Oro, Philippines","Krishnapatnam, India","Cagayan de Oro, Philippines",PHCGY,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1010,1170,1170,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
117,"Cagayan de Oro, Philippines","Male, Maldives","Cagayan de Oro, Philippines",PHCGY,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1950,2850,2850,USD,,,,USD,,,,,,,,USD,,,,USD,4,4,4,USD,100,200,200,,,,,USD,175,225,225,USD,,,,USD,125,250,250,USD,,,,,,,,,,,
118,"Cagayan de Oro, Philippines","Mangalore, India","Cagayan de Oro, Philippines",PHCGY,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1225,1375,1375,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
119,"Cagayan de Oro, Philippines","Marmagao, India","Cagayan de Oro, Philippines",PHCGY,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1433,1690,1690,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
120,"Cagayan de Oro, Philippines","Tuticorin, India","Cagayan de Oro, Philippines",PHCGY,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1100,1150,1150,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
121,"Cagayan de Oro, Philippines","Visakhapatnam, India","Cagayan de Oro, Philippines",PHCGY,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,960,1170,1170,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
122,"Cebu City, Philippines","Cochin, India","Cebu City, Philippines",PHCEB,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,800,1300,1300,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
123,"Cebu City, Philippines","Colombo, Sri Lanka","Cebu City, Philippines",PHCEB,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,800,1300,1300,USD,,,,USD,,,,USD,,,,USD,,,,USD,4,4,4,USD,,,,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
124,"Cebu City, Philippines","Ennore Chennai, India","Cebu City, Philippines",PHCEB,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,660,1220,1220,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
125,"Cebu City, Philippines","Haldia Port, India","Cebu City, Philippines",PHCEB,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1385,2245,2245,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
126,"Cebu City, Philippines","Kolkata, India","Cebu City, Philippines",PHCEB,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1385,2245,2245,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
127,"Cebu City, Philippines","Krishnapatnam, India","Cebu City, Philippines",PHCEB,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,710,1320,1320,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
128,"Cebu City, Philippines","Male, Maldives","Cebu City, Philippines",PHCEB,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1650,3000,3000,USD,,,,USD,,,,,,,,USD,,,,USD,4,4,4,USD,100,200,200,,,,,USD,175,225,225,USD,,,,USD,125,250,250,USD,,,,,,,,,,,
129,"Cebu City, Philippines","Mangalore, India","Cebu City, Philippines",PHCEB,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,925,1525,1525,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
130,"Cebu City, Philippines","Marmagao, India","Cebu City, Philippines",PHCEB,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1133,1840,1840,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
131,"Cebu City, Philippines","Tuticorin, India","Cebu City, Philippines",PHCEB,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,800,1300,1300,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
132,"Cebu City, Philippines","Visakhapatnam, India","Cebu City, Philippines",PHCEB,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,660,1320,1320,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
133,"Changsha, China","Cochin, India","Changsha, China",CNCSH,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1100,1450,1450,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
134,"Changsha, China","Colombo, Sri Lanka","Changsha, China",CNCSH,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,1100,1450,1450,USD,,,,USD,,,,USD,,,,USD,,,,CNY,50,50,50,USD,,,,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
